Property_ID,Stream_ID,Measurement_ID,Event_Name,Is_Key_Event,Sessions_Last_24h,Google_Signals_Enabled,Data_Retention_Months,Consent_Mode_Status,Sample_URL_Query,Enhanced_Measurement_Config,Session_Campaign_Name,Referral_Exclusion_List,Cost_Data_Import_Status,Internal_Traffic_Filter
GA4_512,STREAM_25,G-55850,session_start,True,281,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_17,G-29409,purchase,False,1942,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_49,G-40916,session_start,True,297,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_509,STREAM_25,G-44227,lead_submit,True,1357,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_529,STREAM_16,G-62532,purchase,False,2125,True,14,GRANTED,?utm_source=google,video_engagement,spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_519,STREAM_53,G-36095,page_view,True,4941,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_508,STREAM_29,G-64317,lead_submit,True,3048,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_501,STREAM_48,G-79534,page_view,True,3494,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_526,STREAM_19,G-37234,lead_submit,False,4536,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Q1 Prospecting Video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_33,G-43989,lead_submit,False,2844,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_17,G-70380,lead_submit,False,1540,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_532,STREAM_43,G-39085,lead_submit,True,1984,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_50,G-82080,lead_submit,True,3346,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_548,STREAM_13,G-99928,page_view,False,1981,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Spring Retargeting 2026,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_518,STREAM_58,G-87728,session_start,True,2596,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_46,G-84685,page_view,True,3092,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_534,STREAM_56,G-13122,session_start,True,1039,True,14,GRANTED,?email=user10@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_20,G-78066,page_view,False,3277,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_539,STREAM_33,G-48153,page_view,True,1590,True,14,GRANTED,?email=user36@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_48,G-18620,lead_submit,True,247,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_32,G-59517,purchase,True,2971,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_13,G-90824,session_start,True,1696,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_36,G-15529,page_view,True,907,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_18,G-33234,purchase,False,876,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_547,STREAM_17,G-95033,session_start,True,4293,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_29,G-62076,purchase,True,3686,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_24,G-75782,lead_submit,True,3312,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_29,G-44335,page_view,True,2222,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_520,STREAM_33,G-87051,purchase,True,1082,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_507,STREAM_19,G-20536,session_start,False,734,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_542,STREAM_56,G-41900,lead_submit,True,4819,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_46,G-87963,page_view,True,3286,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_501,STREAM_26,G-93218,purchase,False,4204,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_528,STREAM_27,G-55521,page_view,False,579,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_515,STREAM_15,G-46244,session_start,False,4844,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_523,STREAM_22,G-79663,page_view,False,3399,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_505,STREAM_43,G-56065,page_view,True,645,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_516,STREAM_33,G-69570,lead_submit,False,1984,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_522,STREAM_44,G-55434,lead_submit,True,1616,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,paypal.com,Enabled,Active
GA4_535,STREAM_38,G-45456,page_view,True,1499,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Q1 Prospecting Video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_525,STREAM_52,G-72145,purchase,False,1997,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_507,STREAM_40,G-21497,lead_submit,True,4442,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_539,STREAM_39,G-13383,session_start,True,398,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_524,STREAM_54,G-27536,session_start,True,4288,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_546,STREAM_25,G-71693,page_view,False,770,True,14,GRANTED,?email=user79@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_57,G-35776,session_start,False,933,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_58,G-10264,purchase,False,2622,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_520,STREAM_40,G-95049,purchase,False,3925,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_55,G-46890,purchase,True,2795,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_529,STREAM_40,G-10950,purchase,True,4412,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_528,STREAM_60,G-60260,purchase,True,4316,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_519,STREAM_32,G-54878,page_view,True,1126,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_13,G-54060,page_view,False,4969,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_14,G-35643,lead_submit,False,3121,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_543,STREAM_51,G-34329,page_view,False,2071,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_505,STREAM_23,G-11054,session_start,False,4305,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_42,G-76149,session_start,True,4161,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,paypal.com,Enabled,Active
GA4_518,STREAM_55,G-14349,page_view,True,4703,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_516,STREAM_37,G-43387,page_view,True,3452,True,14,GRANTED,?email=user94@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_509,STREAM_22,G-75324,purchase,True,4561,True,14,GRANTED,?utm_source=google,video_engagement,evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_502,STREAM_60,G-24315,session_start,True,4321,True,14,GRANTED,?email=user3@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_526,STREAM_16,G-47173,page_view,True,3353,True,14,GRANTED,?email=user47@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_504,STREAM_45,G-65807,purchase,True,2732,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_45,G-72617,lead_submit,True,4466,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_511,STREAM_44,G-71410,page_view,True,2697,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_517,STREAM_57,G-64041,page_view,True,1095,True,14,GRANTED,?email=user92@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_25,G-17569,session_start,True,2831,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_42,G-59558,page_view,True,4668,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_500,STREAM_14,G-77635,purchase,False,627,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_10,G-22991,session_start,True,3476,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_515,STREAM_39,G-58049,purchase,True,4803,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_531,STREAM_35,G-11108,page_view,True,322,True,14,GRANTED,?email=user56@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_518,STREAM_11,G-62990,purchase,False,915,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,paypal.com,Enabled,Active
GA4_546,STREAM_52,G-47531,lead_submit,True,2039,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_532,STREAM_29,G-94514,session_start,False,1999,True,14,GRANTED,?email=user28@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_548,STREAM_58,G-66522,session_start,False,2522,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_518,STREAM_42,G-16473,purchase,False,3969,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_505,STREAM_25,G-33453,session_start,True,1742,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_49,G-54262,lead_submit,True,3110,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_35,G-32615,page_view,True,1375,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_53,G-23205,page_view,False,4051,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_37,G-22504,purchase,False,1512,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_544,STREAM_35,G-30090,page_view,False,2992,True,14,GRANTED,?utm_source=google,video_engagement,evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_538,STREAM_48,G-81736,page_view,False,4670,True,14,GRANTED,?email=user29@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_30,G-62365,purchase,True,201,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_523,STREAM_39,G-56254,purchase,True,4360,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_546,STREAM_58,G-37645,purchase,True,193,True,14,GRANTED,?utm_source=google,video_engagement,evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_512,STREAM_23,G-96217,session_start,False,2872,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_542,STREAM_29,G-47520,lead_submit,True,4222,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_527,STREAM_59,G-13873,lead_submit,False,4063,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_502,STREAM_24,G-53064,lead_submit,False,3005,True,14,GRANTED,?utm_source=google,video_engagement,q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_542,STREAM_58,G-74112,lead_submit,True,4639,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_539,STREAM_27,G-94732,session_start,True,4823,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_32,G-62888,lead_submit,True,4165,True,2,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_545,STREAM_54,G-75083,lead_submit,False,2065,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_533,STREAM_18,G-65322,session_start,False,3406,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,paypal.com,Enabled,Active
GA4_519,STREAM_26,G-21264,lead_submit,True,4472,True,14,GRANTED,?utm_source=google,video_engagement,spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_520,STREAM_31,G-26568,page_view,True,103,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_505,STREAM_23,G-25903,session_start,True,1953,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_516,STREAM_37,G-87818,lead_submit,False,3630,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_548,STREAM_23,G-14222,page_view,False,4109,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Evergreen Brand,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_502,STREAM_53,G-47810,page_view,True,1206,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_28,G-64786,purchase,True,1694,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_528,STREAM_32,G-68826,session_start,True,1977,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_45,G-30446,session_start,False,3353,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_539,STREAM_36,G-46474,purchase,False,2271,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_539,STREAM_39,G-73819,page_view,True,1454,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_523,STREAM_34,G-75641,lead_submit,True,271,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Spring Retargeting 2026,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_540,STREAM_55,G-36657,session_start,False,2189,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_535,STREAM_26,G-68719,purchase,True,4634,True,14,GRANTED,?email=user87@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_533,STREAM_23,G-20862,page_view,False,4761,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_521,STREAM_40,G-28534,purchase,True,3908,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_546,STREAM_28,G-50878,purchase,True,3717,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_525,STREAM_49,G-77470,page_view,True,1660,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Disabled,Active
GA4_528,STREAM_40,G-27989,page_view,False,3146,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_524,STREAM_58,G-35128,purchase,True,4226,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_536,STREAM_37,G-33445,purchase,False,1410,True,14,GRANTED,?email=user5@gmail.com,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_502,STREAM_43,G-54181,session_start,False,4543,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_541,STREAM_56,G-48529,purchase,False,4375,True,14,GRANTED,?utm_source=google,video_engagement,evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_507,STREAM_37,G-68320,purchase,False,2809,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_520,STREAM_33,G-38805,page_view,True,4374,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,paypal.com,Enabled,Active
GA4_533,STREAM_22,G-12221,lead_submit,True,2181,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_513,STREAM_33,G-73355,lead_submit,False,4502,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_537,STREAM_46,G-98991,lead_submit,False,3796,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,paypal.com,Enabled,Active
GA4_502,STREAM_46,G-43922,page_view,True,878,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",Spring Retargeting 2026,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_22,G-84459,session_start,False,1414,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",evergreen_brand_search,paypal.com,Enabled,Active
GA4_511,STREAM_47,G-45057,lead_submit,False,2930,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",spring_retargeting_display,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_524,STREAM_26,G-23091,purchase,True,2732,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_503,STREAM_34,G-90451,lead_submit,True,3962,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
GA4_529,STREAM_51,G-70485,session_start,True,3163,True,14,GRANTED,?utm_source=google,"scrolls,outbound_clicks,site_search,video_engagement",q1_prospecting_video,"paypal.com,gateway.com,atomicads.com",Enabled,Active
